locus_tag	gene	2hr_r1	2hr_r2	2hr_r3	2hr (Avg)
SL1344_3798	yidA	39.39	50.61	58.81	49.6
SL1344_3799		0	0	0	0
SL1344_3800		0	0	0	0
SL1344_3801		0	0	0	0
SL1344_3802	gyrB	124.08	136.66	78.23	112.99
SL1344_3803	recF	15.51	11.39	9.26	12.05
SL1344_3804	dnaN	98.33	55.54	135.53	96.47
SL1344_3805	dnaA	41.6	56.73	7.1	35.14
SL1344_3806	rpmH	1188.61	916.37	638.92	914.63
SL1344_3807	rnpA	69.53	102.1	0	57.21
SL1344_3808		0	71.31	77.34	49.55
SL1344_3809	yidC	80.88	55.67	24.15	53.57
SL1344_3810	thdF	6.05	8.88	0	4.98
SL1344_3811	intA	0	50.2	0	16.73
STnc400	STnc400	341.93	0	0	113.98
SL1344_3812		43.24	38.1	61.99	47.78
SL1344_3813		8.9	6.53	0	5.14
SL1344_3814	yidY	0	0	16.75	5.58
SL1344_3815	yidZ	0	0	0	0
SL1344_3816	yieE	0	0	0	0
SL1344_3817	yieF	0	10.46	0	3.49
SL1344_3818	yieG	37.34	36.55	22.3	32.06
SL1344_3819	yieH	0	55.12	0	18.37
SL1344_3820	phoU	344.29	345.48	123.38	271.05
SL1344_3821	pstB	398.25	371.45	205.72	325.14
SL1344_3822	pstA	168.27	144.15	268.01	193.48
SL1344_3823	pstC	182.2	165.63	207.27	185.03
SL1344_3824	pstS	560.02	417.07	372.7	449.93
SL1344_3825		6.06	0	7.24	4.43
SL1344_3826		0	0	0	0
SL1344_3827		9.47	6.95	16.97	11.13
SL1344_3828	glmS	72.79	83.5	65.21	73.83
SL1344_3829	glmU	72.88	49.05	14.51	45.48
SL1344_3830		0	26.26	0	8.75
SL1344_3831	atpC	476.58	422.83	260.92	386.78
SL1344_3832	atpD	463.57	495.1	251.7	403.46
SL1344_3833	atpG	703.8	601.71	472.18	592.56
SL1344_3834	atpA	566.92	543.12	219.28	443.11
SL1344_3835	atpH	811.73	699.17	167.82	559.57
SL1344_3836	atpF	1203.78	1000.86	549.8	918.15
SL1344_3837	atpE	2158.39	1814.85	3077.26	2350.17
SL1344_3838	atpB	479.82	517.22	475.6	490.88
SL1344_3839	atpI	437.91	562.69	392.32	464.3
SL1344_3840	gidB	52.91	9.71	0	20.87
SL1344_3841	gidA	52.85	54.98	36.83	48.22
SL1344_3842	mioC	187.82	179.28	269.22	212.1
SL1344_3843	asnCb	0	26.68	86.8	37.83
SL1344_3844	asnA	58.71	67.74	110.21	78.89
SL1344_3845	yieM	35.66	17.45	0	17.7
SL1344_3846	yieN	33.37	28.59	6.64	22.87
SL1344_3847	kup	17.82	45.79	10.64	24.75
SL1344_3848	rbsD	59.57	43.74	23.72	42.34
SL1344_3849	rbsA	38.7	20.3	52.83	37.28
SL1344_3850	rbsC	34.49	44.32	30.9	36.57
SL1344_3851	rbsB	112.18	157.88	33.5	101.19
SL1344_3852	rbsK	17.91	46.03	32.09	32.01
SL1344_3853	rbsR	16.67	0	0	5.56
SL1344_3854	yieO	0	4.29	0	1.43
SL1344_3857	yieP	11.82	26.03	0	12.62
tRNA_40	tRNA_40	808.91	593.95	1104.3	835.72
SL1344_3858	yifA	19.62	14.41	11.72	15.25
SL1344_3859	yifE	73.85	90.37	88.21	84.14
SL1344_3860	comM	0	8.04	0	2.68
SL1344_3860A	ilvX	166.41	0	0	55.47
SL1344_3861	ilvG	40.44	22.27	18.11	26.94
SL1344_3862	ilvM	0	23.5	0	7.83
SL1344_3863	ilvE	26.87	26.3	0	17.72
SL1344_3864	ilvD	22.49	29.72	26.86	26.36
SL1344_3865	ilvA	37.72	39.57	25.75	34.35
SL1344_3866		26.25	38.54	31.35	32.05
SL1344_3867		0	53.75	29.15	27.63
SL1344_3868	ilvY	0	0	0	0
SL1344_3869	ilvC	423.06	372.76	222.36	339.39
SL1344_3870	ppiC	118.44	173.93	35.37	109.24
SL1344_3870A		0	40.06	0	13.35
SL1344_3871		0	0	0	0
SL1344_3872	rep	4.11	9.06	9.82	7.66
SL1344_3873	gppA	101.12	99	33.55	77.89
SL1344_3874	rhlB	85.5	111.08	39.28	78.62
SL1344_3875	trxA	708.11	835.6	422.92	655.54
SL1344_3876	rho	383.3	281.44	118.41	261.05
SL1344_3877	rfe	52.8	66.46	18.02	45.76
SL1344_3878	wzzE	79.54	140.17	85.51	101.74
SL1344_3879	rffE	73.63	118.94	61.57	84.71
SL1344_3880	rffD	46.15	101.66	23.63	57.14
SL1344_3881	rffG	79.09	46.46	0	41.85
SL1344_3882	rffH	37.14	0	0	12.38
SL1344_3883	rffC	106.28	11.15	199.5	105.64
SL1344_3884	rffA	14.73	48.66	17.59	26.99
SL1344_3885	wzxE	13.31	29.32	15.9	19.51
SL1344_3886		38.56	16.99	0	18.51
SL1344_3887	rffT	42.89	17.99	36.59	32.49
SL1344_3888	rffM	11.24	24.77	26.86	20.96
SL1344_3889	yifK	42.05	4.41	21.53	22.66
tRNA_41	tRNA_41	227.95	585.81	816.88	543.55
tRNA_42	tRNA_42	5662.4	6872.8	8420.31	6985.17
tRNA_43	tRNA_43	20688.06	23821.06	38835.15	27781.42
tRNA_44	tRNA_44	341.93	83.69	680.73	368.78
GlmZ	GlmZ	4180.22	3010.31	1920.53	3037.02
SL1344_3890	hemY	14.61	26.82	8.73	16.72
SL1344_3891	hemX	21.35	31.36	8.5	20.4
SL1344_3892	hemD	56.22	57.79	13.43	42.48
SL1344_3893	hemC	113.14	159.76	166.34	146.41
SL1344_3894	cyaA	120.91	131.97	124.92	125.94
SL1344_3895		0	0	0	0
SL1344_3896		0	0	0	0
SL1344_3897		0	0	0	0
SL1344_3898	cyaY	0	0	217.41	72.47
SL1344_3899		0	0	0	0
SL1344_3899A		0	0	0	0
SL1344_3900	yifL	81.97	150.47	97.92	110.12
SL1344_3901	dapF	70.43	36.94	84.12	63.83
SL1344_3902	yigA	35.31	34.56	56.23	42.03
SL1344_3903	xerC	27.67	13.55	11.02	17.41
SL1344_3904	yigB	0	8.53	0	2.84
SL1344_3905	uvrD	7.7	39.56	4.6	17.28
SL1344_3906	corA	43.79	38.58	0	27.46
SL1344_3907	yigF	0	0	0	0
SL1344_3908	yigG	0	0	0	0
SL1344_3909	rarD	18.82	6.91	0	8.58
SL1344_3910	yigI	0	12.6	0	4.2
SL1344_3911	pldA	55.77	81.89	26.65	54.77
SL1344_3912	recQ	18.02	29.77	26.91	24.9
SL1344_3913	rhtC	13.42	19.71	32.06	21.73
SL1344_3914	rhtB	0	9.85	0	3.28
SL1344_3915	pldB	65.51	30.06	0	31.86
SL1344_3916	yigL	31.2	22.91	74.54	42.88
SL1344_3917	yigM	9.26	20.39	11.06	13.57
SL1344_3918	metR	0	19.23	83.43	34.22
SL1344_3919	metE	3.68	5.4	0	3.02
SL1344_3920		18.59	4.55	14.8	12.65
SL1344_3921	dlhH	0	45.14	48.96	31.37
SL1344_3922	udp	54.67	40.14	13.06	35.96
SL1344_3923	yigN	11.64	4.27	6.95	7.62
SL1344_3924	ubiE	44.08	137.56	92.15	91.26
SL1344_3925	yigP	123.77	131.27	262.84	172.63
SL1344_3926	aarF	136.98	104.3	84.84	108.71
SL1344_3927	tatA	1310.28	1250.69	626.06	1062.34
SL1344_3928	tatB	258.11	345.59	72.55	225.42
SL1344_3929	tatC	309.74	227.43	153.1	230.09
SL1344_3930	tatD	31.44	0	37.55	23
SL1344_3931	rfaH	0	50.08	0	16.69
SL1344_3932	yigC	90.07	37.2	20.17	49.15
SL1344_3933	fre	225.51	252.73	212.67	230.3
SL1344_3934		0	6.7	10.9	5.87
SL1344_3935	fadA	28.62	63.04	68.37	53.34
SL1344_3936	fadB	102.63	111.63	81.73	98.66
SL1344_3937	pepQ	75.01	59.67	89.61	74.76
SL1344_3938	yigZ	67.75	9.95	16.19	31.3
SL1344_3939	trkH	63.08	46.31	27.4	45.6
SL1344_3940	hemG	45.8	44.84	18.24	36.29
SL1344_3941	mobB	48.47	0	0	16.16
SL1344_3942	mobA	28.49	10.46	0	12.98
SL1344_3943	yihD	278.37	181.68	110.84	190.3
SL1344_3944	rodA	101.26	61.96	0	54.41
SL1344_3945	dsbA	66.78	58.84	63.81	63.14
SL1344_3946	yihG	54.98	26.91	21.89	34.59
SL1344_3947	polA	11.95	37.28	49.94	33.06
Spf	Spf	8778.25	10648.98	3191.33	7539.52
SL1344_3948	engB	222.24	30.6	116.15	123
CsrC	CsrC	15270.92	11816.06	16728.14	14605.04
SL1344_3950	yihI	129.25	213.52	77.19	139.99
SL1344_3951	hemN	60.6	17.8	7.24	28.55
SL1344_3951A	yshB	75.64	277.69	180.7	178.01
SL1344_3952	glnG	5.91	0	0	1.97
SL1344_3953	glnL	15.86	11.65	0	9.17
SL1344_3954	glnA	106.29	147.42	98.75	117.49
SL1344_3955	typA	182.56	130.69	87.23	133.5
SL1344_3956		0	49.94	0	16.65
SL1344_3957		0	6.96	0	2.32
SL1344_3958		0	0	8.01	2.67
SL1344_3959		0	0	0	0
SL1344_3960		0	0	0	0
SL1344_3961		9.81	0	0	3.27
SL1344_3962	ompL	0	0	0	0
SL1344_3963	yihO	0	4.3	0	1.43
SL1344_3964	yihP	0	0	0	0
SL1344_3965	yihQ	0	6	0	2
SL1344_3966	yihR	0	0	0	0
SL1344_3967	yihS	0	4.92	0	1.64
SL1344_3968	yihT	0	0	0	0
SL1344_3969	yihU	0	0	0	0
SL1344_3970	yihV	9.22	0	0	3.07
SL1344_3971	yihW	31.08	22.82	37.13	30.35
SL1344_3972	yihX	250.02	316.17	348.44	304.88
SL1344_3973	rbn	85.87	154.13	56.99	99
SL1344_3974	yihZ	95.2	153.78	113.72	120.9
SL1344_3975	yiiD	67.3	92.66	50.25	70.07
SL1344_3976		77.76	85.64	69.66	77.69
SL1344_3977		80.26	78.57	95.87	84.9
SL1344_3978		0	6.58	0	2.19
SL1344_3979		0	19.64	0	6.55
SL1344_3980		0	0	0	0
SL1344_3981	fdhE	98.52	46.03	42.79	62.45
SL1344_3982	fdoI	117.92	144.31	140.86	134.37
SL1344_3983	fdoH	101.47	169.32	66.11	112.3
SL1344_3984	fdoG	113.64	118.18	42.36	91.39
SL1344_3986	fdhD	39.81	14.62	23.78	26.07
SL1344_3987		8.52	6.25	0	4.92
SL1344_3988	yiiG	7.86	0	0	2.62
SL1344_3989		25.76	18.91	61.54	35.4
SL1344_3990		0	64.89	0	21.63
SL1344_3991		73.5	75.55	35.12	61.39
SL1344_3992	yiiL	0	0	0	0
SL1344_3993		0	5.32	0	1.77
SL1344_3994	rhaD	0	0	0	0
SL1344_3995	rhaA	0	0	0	0
SL1344_3996	rhaB	0	0	0	0
SL1344_3997	rhaS	19.9	0	0	6.63
SL1344_3998	rhaR	9.81	0	0	3.27
SL1344_3999	rhaT	0	0	0	0
SL1344_4000		24.36	0	0	8.12
SL1344_4001		0	0	0	0
SL1344_4002		0	0	0	0
SL1344_4003		0	0	0	0
SL1344_4004	sodA	496.53	403.99	1009.9	636.81
SL1344_4005	yiiM	0	17.73	0	5.91
SL1344_4006		84.26	108.26	100.65	97.72
SL1344_4007	cpxA	54.54	17.8	94.1	55.48
SL1344_4008	cpxR	47.68	8.75	0	18.81
SL1344_4009	cpxP	299.53	452.08	0	250.54
STnc870	STnc870	145.97	214.36	0	120.11
SL1344_4010	fieF	110.69	115.14	44.07	89.97
SL1344_4011	pfkA	207.57	215.92	82.65	168.71
SL1344_4012	sbp	8.41	0	30.15	12.85
SL1344_4013	cdh-a	187.34	145.65	236.95	189.98
SL1344_4014		18.71	13.74	0	10.82
SL1344_4015		0	0	0	0
SL1344_4016		88	52.87	0	46.96
SL1344_4017		0	0	0	0
SL1344_4018		0	0	0	0
SL1344_4019	cdh-b	0	0	0	0
SL1344_4020		0	45.93	0	15.31
SL1344_4021	ydeV	88.85	95.94	43.7	76.16
SL1344_4022	ydeW	190.87	197.48	155.45	181.27
SL1344_4023	ego	119.25	135.32	32.37	95.65
SL1344_4024	ydeY	127.64	52.72	38.12	72.82
SL1344_4025	ydeZ	249.36	201.4	148.93	199.9
SL1344_4026	yneA	293.08	257.04	184.77	244.96
SL1344_4027	yneB	418.39	432.88	272.61	374.62
SL1344_4028	yneC	397.55	458.71	67.84	308.03
SL1344_4029		272.26	319.85	299.2	297.1
SL1344_4030	tpiA	379.67	310.63	220.28	303.53
SL1344_4031	yiiQ	0	41	0	13.67
SL1344_4032	yiiR	38.88	42.82	23.22	34.97
SL1344_4033	fpr	22.31	16.38	13.32	17.34
SL1344_4034	glpX	90.62	127.02	29.52	82.39
SL1344_4035	glpK	1318.66	1442.21	1153.37	1304.75
SL1344_4036	glpF	1152.04	1192.91	1023.28	1122.74
SL1344_4037	yiiU	1462.14	460.1	665.35	862.53
SL1344_4038	menG	548.97	403.08	1086.09	679.38
SL1344_4039	menA	17.91	0	0	5.97
SL1344_4040	hslU	212.54	243.26	291.22	249.01
SL1344_4041	hslV	47.1	46.11	18.75	37.32
SL1344_4042	ftsN	8.54	50.18	10.2	22.97
SL1344_4043	cytR	24.35	47.68	19.39	30.48
SL1344_4044	priA	3.79	5.56	0	3.11
SL1344_4045	rpmE	1138.15	778.05	187.52	701.24
SL1344_4046		12.57	0	30.03	14.2
IsrP	IsrP	0	0	0	0
SL1344_4047		4.65	6.83	0	3.82
SL1344_4048	metJ	209.97	154.17	31.35	131.83
SL1344_4049	metB	21.52	15.8	0	12.44
SL1344_4050	metL	17.11	15.07	8.17	13.45
SL1344_4051		0	0	0	0
SL1344_4052		0	0	0	0
SL1344_4053		0	10.87	0	3.62
SL1344_4054		37.43	51.04	31.94	40.14
SL1344_4055	metF	9.35	41.19	0	16.84
SL1344_4056	katG	11.45	28.02	13.68	17.72
SL1344_4057	yijF	13.36	0	0	4.45
SL1344_4058	gldA	52.8	27.69	27.03	35.84
SL1344_4059	talC	0	27.68	30.03	19.24
SL1344_4060	ptsA	3.33	2.44	0	1.92
SL1344_4061	frwC	0	5.66	0	1.89
SL1344_4062	frwB	0	57.27	217.41	91.56
SL1344_4063	pflD	21.73	34.58	34.61	30.31
SL1344_4064	pflC	28.43	27.83	79.24	45.17
SL1344_4065	frwD	0	34.61	0	11.54
SL1344_4066	yijO	0	0	46.72	15.57
SL1344_4068	yijP	57.61	63.45	80.29	67.12
STnc1600	STnc1600	0	0	0	0
SL1344_4069	ppc	134.96	124.44	71.23	110.21
SL1344_4070	argE	72.29	79.62	69.08	73.66
SL1344_4071	argC	132.59	127.78	118.79	126.39
SL1344_4072	argB	139.39	165.33	486.69	263.8
SL1344_4073	argH	229.77	208.67	368.37	268.94
OxyS	OxyS	70.51	103.54	84.23	86.09
SL1344_4074	oxyR	108.88	119.92	10.84	79.88
SL1344_4075	udhA	5.94	52.36	0	19.44
SL1344_4076	yijC	78.62	115.45	140.86	111.64
SL1344_4077	yijD	139.06	170.17	166.11	158.45
SL1344_4078	trmA	15.13	55.54	0	23.56
SL1344_4079	btuB	13.23	6.48	15.81	11.84
SL1344_4080	murI	39.11	35.89	0	25
SL1344_4081	murB	16.19	23.77	9.67	16.54
SL1344_4082	birA	8.65	6.35	20.66	11.89
SL1344_4083	coaA	17.52	12.86	10.46	13.61
SL1344_4084		0	0	0	0
tRNA_45	tRNA_45	3235.65	3393.97	5245.44	3958.36
tRNA_46	tRNA_46	741.74	412.1	1275.47	809.77
tRNA_47	tRNA_47	5273.4	9550.93	1119.86	5314.73
tRNA_48	tRNA_48	418.56	339.91	0	252.82
SL1344_4085	tufB	1179.02	986.99	448.15	871.39
SL1344_4086	secE	434.48	287.11	441.14	387.58
SL1344_4087	nusG	198.46	179.35	54.71	144.17
SL1344_4088	rplK	563.76	628.04	255.43	482.41
SL1344_4089	rplA	933.66	928.52	409.41	757.2
SL1344_4090	rplJ	1004.46	1155.45	439.94	866.62
SL1344_4091	rplL	3920.78	3414.43	1797.14	3044.12
SL1344_4092	rpoB	367.68	382.2	197.39	315.76
SL1344_4093	rpoC	360.55	376.13	157.68	298.12
SL1344_4094		25.76	0	0	8.59
SL1344_4095		24.19	0	0	8.06
SL1344_4096	sseK1	57.67	54.44	39.36	50.49
SL1344_4097		0	0	0	0
SL1344_4098	thiH	7.34	0	0	2.45
SL1344_4099	thiG	0	0	0	0
SL1344_4100	thiS	0	0	0	0
SL1344_4101	thiF	10.98	0	0	3.66
SL1344_4102	thiE	39.31	9.62	0	16.31
SL1344_4103	thiC	4.39	3.22	0	2.54
STnc1460	STnc1460	4212.35	4064.25	2994.09	3756.9
SL1344_4104	rsd	102.3	75.11	0	59.14
SL1344_4105	nudC	0	0	0	0
SL1344_4106	hemE	39.1	86.13	18.68	47.97
SL1344_4107	nfi	24.8	45.52	133.31	67.88
SL1344_4108	yjaG	84.61	134.61	117.92	112.38
SL1344_4109	hupA	10216.78	8849.29	6905.95	8657.34
SL1344_4110	yjaH	252.49	264.85	86.17	201.17
SL1344_4111	zraP	0	0	0	0
SL1344_4112	hydH	17.87	8.75	0	8.87
SL1344_4113	hydG	12.56	4.61	15	10.72
SL1344_4114	purD	32.27	4.74	0	12.34
SL1344_4115	purH	26.18	19.22	18.76	21.39
SL1344_4116	yjaB	38.08	55.92	159.2	84.4
SL1344_4117	metA	0	13.15	21.4	11.52
SL1344_4118	aceB	0	11.45	0	3.82
SL1344_4119	aceA	6.38	9.37	0	5.25
SL1344_4120	aceK	9.5	10.47	0	6.66
SL1344_4121		19.17	28.15	0	15.77
SL1344_4122	iclR	0	7.41	0	2.47
SL1344_4123	metH	20.33	24.88	21.59	22.27
SL1344_4124	yjbB	48.12	19.63	70.26	46.01
SL1344_4125	pepE	0	8.87	0	2.96
SL1344_4126		0	0	0	0
SL1344_4127		46.31	45.34	0	30.55
SL1344_4128	yjbC	28.72	56.24	0	28.32
SL1344_4129	yjbD	0	112.3	36.54	49.61
SL1344_4130		0	12.98	0	4.33
SL1344_4131		0	0	0	0
SL1344_4132		0	0	0	0
SL1344_4133		0	13.43	0	4.48
SL1344_4134		0	0	0	0
SL1344_4135		0	0	0	0
SL1344_4136		0	0	0	0
SL1344_4137		0	0	0	0
SL1344_4138		0	0	0	0
SL1344_4139		0	15.8	0	5.27
SL1344_4140	gtrBb	0	19.73	0	6.58
SL1344_4141	gtrAb	127.61	0	0	42.54
SL1344_4142		23.05	0	0	7.68
SL1344_4143		0	0	0	0
SL1344_4144		0	0	0	0
SL1344_4145		0	0	0	0
SL1344_4146		0	0	0	0
SL1344_4147		0	38.54	0	12.85
SL1344_4148		0	0	0	0
SL1344_4149		0	8.56	0	2.85
SL1344_4150		0	0	0	0
SL1344_4151		0	0	0	0
SL1344_4152		0	0	0	0
SL1344_4153		0	0	0	0
SL1344_4154		28.99	0	0	9.66
SL1344_4155		71.93	0	0	23.98
SL1344_4156	lysC	30.84	67.93	22.1	40.29
SL1344_4157	pgi	65.59	74.1	12.05	50.58
SL1344_4158	yjbE	0	75.73	123.21	66.31
SL1344_4159	yjbF	0	0	0	0
SL1344_4160	yjbG	0	8.29	0	2.76
SL1344_4161	yjbH	15.88	5.83	0	7.24
SL1344_4162	yjbA	243.52	372.51	412.09	342.71
SL1344_4163	malG	0	0	0	0
SL1344_4164	malF	0	3.96	0	1.32
SL1344_4166	malE	13.88	10.19	0	8.02
SL1344_4167	malK	0	0	0	0
SL1344_4168	lamB	30.63	17.99	14.64	21.09
SL1344_4169	malM	0	0	0	0
STnc2130	STnc2130	0	0	0	0
SL1344_4170	ubiC	33.48	61.46	79.99	58.31
SL1344_4171	ubiA	28.62	7.01	45.59	27.07
SL1344_4172	plsB	37.82	85.83	32.86	52.17
SL1344_4173	dgkA	226.09	49.8	54.01	109.97
SL1344_4174	lexA	314.75	271.29	212.51	266.18
SL1344_4175	dinF	18.84	36.89	45.01	33.58
SL1344_4176	yjbJ	470.96	288.17	421.93	393.68
SL1344_4177	zur	48.47	35.59	0	28.02
SL1344_4178		6.35	0	0	2.12
SL1344_4179	yjbN	33.35	18.36	0	17.24
SL1344_4180	pspG	0	0	0	0
STnc880	STnc880	213.34	78.32	0	97.22
SL1344_4181	qor	16.93	18.64	0	11.86
SL1344_4182	dnaB	52.92	38.86	28.1	39.96
SL1344_4183	alr-b	23.13	28.31	0	17.15
SL1344_4184	tyrB	48.82	5.12	16.66	23.53
SL1344_4185	aphA	105.02	34.27	13.94	51.08
SL1344_4186	yjbQ	40	44.06	0	28.02
SL1344_4187	yjbR	70.11	154.44	111.67	112.08
SL1344_4188		0	0	0	0
SL1344_4189		0	0	0	0
SL1344_4190	uvrA	29.45	17.3	17.59	21.45
SL1344_4191		0	0	0	0
SL1344_4192	ssb	78.49	80.69	93.76	84.31
SL1344_4193	siiA	78.99	212.66	47.18	112.94
SL1344_4194	siiB	185.83	189.26	42.96	139.35
SL1344_4195	siiC	56.77	97.26	45.21	66.42
SL1344_4196	siiD	123.79	153.09	7.78	94.89
SL1344_4197	siiE	75.82	82.05	30.39	62.75
SL1344_4198	siiF	60.41	76.88	43.3	60.2
SL1344_4199	yjcB	59.22	130.44	141.48	110.38
SL1344_4200	yjcC	0	15.26	0	5.09
SL1344_4201	soxS	103.04	170.22	307.7	193.65
SL1344_4202	soxR	0	13.34	0	4.45
SraL	SraL	59.43	174.55	70.99	101.66
SL1344_4203		12.46	27.44	0	13.3
SL1344_4204	yjcD	55.51	31.7	36.84	41.35
SL1344_4205	yjcE	116.26	48.25	181.14	115.22
SL1344_4206		9.38	6.89	0	5.42
SL1344_4207		0	0	0	0
SL1344_4208		0	0	0	0
SL1344_4209	actP	15.14	14.82	24.11	18.02
SL1344_4210	yjcH	0	0	94.96	31.65
SL1344_4211	acs	118.98	93.6	15.23	75.94
SL1344_4212		0	0	0	0
SL1344_4213	nrfA	0	0	20.76	6.92
SL1344_4214	nrfB	0	10.79	0	3.6
SL1344_4215	nrfC	0	0	0	0
SL1344_4216	nrfD	0	0	0	0
SL1344_4217	nrfE	0	0	4.47	1.49
SL1344_4218	nrfG	0	0	0	0
SL1344_4219	gltP	31.76	51.3	22.76	35.27
SL1344_4220	yjcO	40.85	49.99	16.27	35.7
SL1344_4221	SC4B5.11c	19.38	8.54	4.63	10.85
SL1344_4223	lpxO	91.63	87.47	10.95	63.35
SL1344_4224	phnO	230.05	168.92	114.5	171.16
SL1344_4225	phnB	0	13.79	0	4.6
SL1344_4226	phnA	0	54.71	0	18.24
SL1344_4227	proP	27.7	77.28	13.23	39.4
SL1344_4228	basS	38.88	91.35	9.29	46.51
SL1344_4229	basR	174.38	155.47	104.15	144.67
SL1344_4230	yjdB	50.64	59.49	60.49	56.87
SL1344_4231	adiC	12.45	4.57	0	5.67
SL1344_4232	adiY	21.87	0	0	7.29
SL1344_4233	adi	7.33	5.38	0	4.24
SL1344_4234	melR	8.93	19.66	0	9.53
SL1344_4235	melA	18.42	0	0	6.14
SL1344_4236	melB	0	0	0	0
SL1344_4237	fumB	0	0	6.04	2.01
SL1344_4238	dcuB	0	4.56	0	1.52
SL1344_4239		0	0	0	0
SL1344_4240	dcuR	0	33.99	0	11.33
SL1344_4241	dcuS	25.51	0	0	8.5
SL1344_4242		3.43	0	0	1.14
SL1344_4243		0	0	0	0
SL1344_4244		0	0	0	0
SL1344_4245		0	9.36	0	3.12
SL1344_4246		0	0	0	0
SL1344_4247		55.16	47.25	10.98	37.8
STnc440	STnc440	7800.24	7407.35	2608.92	5938.83
SL1344_4248		0	0	110.84	36.95
SL1344_4249		0	28.41	0	9.47
SL1344_4250	rtsB	86.97	127.72	0	71.56
SL1344_4251	rtsA	104.6	83.78	56.79	81.72
SL1344_4252		0	0	0	0
SL1344_4253		113.59	41.7	135.68	96.99
SL1344_4254		67.78	24.88	101.21	64.63
SL1344_4255	phoN	1205.99	1047.98	991.23	1081.73
SL1344_4256		0	0	0	0
SL1344_4257		0	0	0	0
SL1344_4258		25.06	0	0	8.35
SL1344_4259	yjdC	86.82	31.87	0	39.56
SL1344_4260	dipZ	29.31	7.17	17.51	18
SL1344_4261	cutA	47.96	0	0	15.99
SL1344_4262	dcuA	21.08	0	25.18	15.42
SL1344_4263	aspA	127.47	89.34	138.42	118.41
SL1344_4264	fxsA	16.16	23.72	0	13.29
SL1344_4265	yjeH	147.5	64	80.09	97.19
SL1344_4266	groES	1760.6	1292.72	814.09	1289.14
SL1344_4267	groEL	308.34	486.21	163.03	319.19
SL1344_4268	yjeI	538.24	609.27	562.57	570.03
SL1344_4269	yjeJ	29.13	7.13	0	12.08
SL1344_4270	yjeK	24.28	5.94	19.34	16.52
SL1344_4271	efp	205.8	151.11	105.36	154.09
SL1344_4272	ecnA	0	0	0	0
SL1344_4273	ecnB	1766.63	2217.71	884.96	1623.1
SL1344_4274	ecnR	14.17	0	0	4.72
SL1344_4275	sugE	0	38.54	62.7	33.75
SL1344_4276	blc	31.22	45.85	0	25.69
SL1344_4277	frdD	69.53	17.02	0	28.85
SL1344_4278	frdC	63.19	46.4	50.32	53.3
SL1344_4279	frdB	11.34	16.65	40.62	22.87
SL1344_4280	frdA	9.3	27.3	16.66	17.75
SL1344_4281	yjeA	25.55	37.52	0	21.02
SL1344_4282	yjeM	0	0	0	0
SL1344_4283	yjeO	53	19.46	0	24.15
SL1344_4284	yjeP	7.56	14.8	12.04	11.47
SL1344_4285	psd	77.36	12.62	92.41	60.8
SL1344_4286	yjeQ	92.79	39.74	27.71	53.41
SL1344_4287	orn	76.33	78.47	127.65	94.15
SL1344_4288		33.73	16.51	13.43	21.22
SL1344_4288A	yjeV	0	0	0	0
SL1344_4289	yjeS	14.61	5.36	8.73	9.57
SL1344_4290	yjeF	10.76	15.8	51.4	25.98
SL1344_4291	yjeE	54.14	0	0	18.05
SL1344_4292	amiB	6.31	50.95	7.54	21.6
SL1344_4293	mutL	13.45	9.87	5.35	9.56
SL1344_4294	miaA	210.2	282.95	115.08	202.74
SL1344_4295	hfq	135.07	198.35	161.34	164.92
SL1344_4296	hflX	253.51	219.55	54.35	175.8
SL1344_4297	hflK	304	354.22	315.77	324.66
SL1344_4298	hflC	389.49	468.53	237.58	365.2
SL1344_4299	purA	378.19	400.06	214.39	330.88
SL1344_4300	nsrR	78.31	143.74	46.77	89.61
SL1344_4301	rnr	98.97	102.74	69.3	90.34
SL1344_4302	yjfH	45.53	50.14	27.19	40.95
SL1344_4303	yjfI	0	0	0	0
SL1344_4304	yjfJ	0	0	0	0
SL1344_4305		0	0	0	0
SL1344_4306	yjfK	0	0	0	0
SL1344_4307	yjfL	0	0	0	0
SL1344_4308	yjfM	0	0	0	0
SL1344_4309	yjfC	7.15	0	17.09	8.08
SL1344_4310	aidB	35.91	7.53	18.38	20.61
SL1344_4311	yjfN	104	190.91	31.06	108.66
SL1344_4312	yjfO	275.51	80.92	65.82	140.75
SL1344_4313	yjfP	11.11	0	13.27	8.13
SL1344_4314	yjfQ	0	24.27	13.16	12.48
SL1344_4315	yjfR	15.64	0	9.34	8.33
SL1344_4316	sgaT	11.91	4.37	0	5.43
SL1344_4317	sgaB	0	0	0	0
SL1344_4318	ptxA	0	0	0	0
SL1344_4319	sgaH	12.8	0	0	4.27
SL1344_4320	sgaU	9.74	0	0	3.25
SL1344_4321	sgaE	24.26	0	0	8.09
SL1344_4322	yjfY	0	0	0	0
SL1344_4323		0	0	0	0
SL1344_4324	rpsF	547.66	525.85	150.97	408.16
SL1344_4325	priB	317.97	466.94	221.56	335.49
SL1344_4326	rpsR	293.22	376.78	306.48	325.49
SL1344_4327	rplI	870.94	598.67	154.95	541.52
SL1344_4328	yifZ	0	0	21.47	7.16
SL1344_4329	ytfB	52.41	76.97	31.3	53.56
SL1344_4330	fklB	100.55	119.97	75.07	98.53
SL1344_4331	cycA	70.86	65.04	84.64	73.51
SL1344_4332	ytfE	25.14	0	0	8.38
